,datasetId,user,baseSf,baseAdduct,otherSf,otherAdduct,rank
7641,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C41H83N2O6P,+H,
7642,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C41H83N2O6P,+Na,
7643,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C21H14O10,+Na,
7644,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C33H64NO9P,+Na,
7645,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C35H66O4,+H,
7646,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C52H78NO10P,+H,
7647,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C44H86NO8P,+H,0.0
7648,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C27H48NO7P,+H,1.0
7649,2018-06-13_11h10m24s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C42H81NO3,+H,2.0
7660,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C12H17N4O4PS,+H,0.0
7661,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C7H13O9P,+H,1.0
7662,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C40H80NO8P,+Na,2.0
7663,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C41H83N2O6P,+H,3.0
7664,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C40H80NO12P,+H,4.0
7665,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C15H22N6O5S,+H,5.0
7666,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C28H34O14,+Na,6.0
7667,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C27H33N9O15P2,+Na,7.0
7668,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C41H80NO8P,+H,8.0
7669,2018-06-13_13h23m21s,IBMP_tagger0,C7H15NO4S,+Na,C38H76NO8P,+Na,9.0
7670,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C12H17N4O4PS,+H,0.0
7671,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C41H83N2O6P,+H,1.0
7672,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C40H80NO8P,+Na,2.0
7673,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C27H33N9O15P2,+Na,3.0
7674,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C38H76NO8P,+Na,4.0
7675,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C28H34O14,+Na,5.0
7676,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C15H22N6O5S,+H,6.0
7677,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C7H13O9P,+H,7.0
7678,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C41H80NO8P,+H,8.0
7679,2018-06-13_13h23m21s,IBMP_tagger1,C7H15NO4S,+Na,C40H80NO12P,+H,9.0
7680,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C28H34O14,+Na,
7681,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C41H83N2O6P,+H,
7682,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C15H22N6O5S,+H,
7683,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C27H33N9O15P2,+Na,
7684,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C38H76NO8P,+Na,
7685,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C40H80NO8P,+Na,
7686,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C41H80NO8P,+H,
7687,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C40H80NO12P,+H,
7688,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C12H17N4O4PS,+H,0.0
7689,2018-06-13_13h23m21s,IBMP_tagger2,C7H15NO4S,+Na,C7H13O9P,+H,1.0
7700,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C10H19BrO2,+Na,0.0
7701,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C13H10N2O5,+H,1.0
7702,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C13H10N2O5,+H,2.0
7703,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C33H64NO9P,+H,3.0
7704,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C35H68NO9P,+H,4.0
7705,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C34H66NO9P,+H,5.0
7706,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C27H31NO14,+Na,6.0
7707,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C41H83N2O6P,+H,7.0
7708,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C41H83N2O6P,+H,8.0
7709,2018-06-13_15h02m01s,IBMP_tagger0,C7H13O9P,+H,C10H12N4O5,+K,9.0
7710,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C13H10N2O5,+H,0.0
7711,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C13H10N2O5,+H,1.0
7712,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C10H19BrO2,+Na,2.0
7713,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C33H64NO9P,+H,3.0
7714,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C10H12N4O5,+K,4.0
7715,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C27H31NO14,+Na,5.0
7716,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C41H83N2O6P,+H,6.0
7717,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C41H83N2O6P,+H,7.0
7718,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C35H68NO9P,+H,8.0
7719,2018-06-13_15h02m01s,IBMP_tagger1,C7H13O9P,+H,C34H66NO9P,+H,9.0
7720,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C10H12N4O5,+K,
7721,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C27H31NO14,+Na,
7722,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C41H83N2O6P,+H,
7723,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C33H64NO9P,+H,
7724,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C34H66NO9P,+H,
7725,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C35H68NO9P,+H,
7726,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C41H83N2O6P,+H,
7727,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C10H19BrO2,+Na,0.0
7728,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C13H10N2O5,+H,1.0
7729,2018-06-13_15h02m01s,IBMP_tagger2,C7H13O9P,+H,C13H10N2O5,+H,1.0
7740,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C15H22N6O5S,+H,0.0
7741,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C32H62NO9P,+H,1.0
7742,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C40H80NO8P,+H,2.0
7743,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C34H32FeN4O4,+H,3.0
7744,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C27H35N9O15P2,+Na,3.0
7745,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C25H49NO4,+H,4.0
7746,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C25H45NO4,+H,4.0
7747,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C25H45NO4,+H,4.0
7748,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C23H45NO4,+Na,5.0
7749,2018-06-13_17h08m57s,IBMP_tagger0,C10H19NO2S2,+H,C27H53NO4,+H,5.0
7750,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C15H22N6O5S,+H,0.0
7751,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C32H62NO9P,+H,1.0
7752,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C27H35N9O15P2,+Na,3.0
7753,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C34H32FeN4O4,+H,4.0
7754,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C25H45NO4,+H,5.0
7755,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C25H45NO4,+H,5.0
7756,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C25H49NO4,+H,6.0
7757,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C23H45NO4,+Na,7.0
7758,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C27H53NO4,+H,8.0
7759,2018-06-13_17h08m57s,IBMP_tagger1,C10H19NO2S2,+H,C40H80NO8P,+H,9.0
7760,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C23H45NO4,+Na,
7761,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C25H49NO4,+H,
7762,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C25H45NO4,+H,
7763,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C27H53NO4,+H,
7764,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C25H45NO4,+H,
7765,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C27H35N9O15P2,+Na,
7766,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C40H80NO8P,+H,
7767,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C15H22N6O5S,+H,0.0
7768,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C32H62NO9P,+H,1.0
7769,2018-06-13_17h08m57s,IBMP_tagger2,C10H19NO2S2,+H,C34H32FeN4O4,+H,2.0
7780,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C40H77NO3,+H,0.0
7781,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C41H82NO8P,+H,1.0
7782,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C42H78NO8P,+H,2.0
7783,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C39H79N2O6P,+Na,3.0
7784,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C30H50NO10P,+H,4.0
7785,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C26H52NO7P,+H,5.0
7786,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C46H92NO11P,+H,6.0
7787,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C37H68O4,+H,7.0
7788,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C21H27N7O14P2,+H,8.0
7789,2018-06-14_11h52m22s,JLU_Giessen_tagger1,C10H14N5O7P,+H,C10H15N5O10P2,+H,9.0
7790,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C21H27N7O14P2,+H,
7791,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C41H82NO8P,+H,
7792,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C30H50NO10P,+H,
7793,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C37H68O4,+H,
7794,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C39H79N2O6P,+Na,
7795,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C40H77NO3,+H,
7796,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C42H78NO8P,+H,
7797,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C46H92NO11P,+H,
7798,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C10H15N5O10P2,+H,0.0
7799,2018-06-14_11h52m22s,JLU_Giessen_tagger2,C10H14N5O7P,+H,C26H52NO7P,+H,1.0
7800,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C10H15N5O10P2,+H,1.0
7801,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C30H50NO10P,+H,3.0
7802,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C40H77NO3,+H,3.0
7803,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C46H92NO11P,+H,3.0
7804,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C26H52NO7P,+H,5.0
7805,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C21H27N7O14P2,+H,8.0
7806,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C41H82NO8P,+H,8.0
7807,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C37H68O4,+H,8.0
7808,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C42H78NO8P,+H,8.0
7809,2018-06-14_11h52m22s,JLU_Giessen_tagger3,C10H14N5O7P,+H,C39H79N2O6P,+Na,9.0
7850,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C40H77NO3,+H,
7851,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C41H83N2O6P,+K,
7852,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C42H84NO8P,+K,
7853,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C48H82NO8P,+K,
7854,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C50H82NO8P,+H,
7855,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C46H92NO11P,+H,
7856,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C50H82NO8P,+H,
7857,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C51H89NO8,+Na,
7858,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C13H26O5,+K,0.0
7859,2018-06-15_09h54m11s,JLU_Giessen_tagger2,C11H18O9,+K,C22H14O10,+H,1.0
7860,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C40H77NO3,+H,
7861,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C41H83N2O6P,+K,
7862,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C42H84NO8P,+K,
7863,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C48H82NO8P,+K,
7864,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C50H82NO8P,+H,
7865,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C46H92NO11P,+H,
7866,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C50H82NO8P,+H,
7867,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C51H89NO8,+Na,
7868,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C13H26O5,+K,0.0
7869,2018-06-15_09h54m11s,JLU_Giessen_tagger3,C11H18O9,+K,C22H14O10,+H,2.0
7870,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C13H26O5,+K,0.0
7871,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C22H14O10,+H,1.0
7872,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C40H77NO3,+H,2.0
7873,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C51H89NO8,+Na,3.0
7874,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C46H92NO11P,+H,4.0
7875,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C42H84NO8P,+K,5.0
7876,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C50H82NO8P,+H,6.0
7877,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C50H82NO8P,+H,7.0
7878,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C41H83N2O6P,+K,8.0
7879,2018-06-15_09h54m11s,JLU_Giessen_tagger4,C11H18O9,+K,C48H82NO8P,+K,9.0
7890,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C31H33NO2,+K,0.0
7891,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C12H24O3,+Na,1.0
7892,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C25H44O6,+Na,2.0
7893,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C15H10O4,+H,3.0
7894,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C18H12O5,+H,4.0
7895,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C9H14O2,+Na,5.0
7896,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C24H38O4,+Na,6.0
7897,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C18H32O16,+Na,7.0
7898,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C30H52O26,+Na,8.0
7899,2018-06-23_16h39m19s,JLU_Giessen_tagger0,C8H16O,+H,C26H50NO7P,+H,9.0
7900,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C15H10O4,+H,
7901,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C18H12O5,+H,
7902,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C18H32O16,+Na,
7903,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C25H44O6,+Na,
7904,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C9H14O2,+Na,
7905,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C30H52O26,+Na,
7906,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C24H38O4,+Na,
7907,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C26H50NO7P,+H,
7908,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C31H33NO2,+K,1.0
7909,2018-06-23_16h39m19s,JLU_Giessen_tagger3,C8H16O,+H,C12H24O3,+Na,3.0
7910,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C31H33NO2,+K,0.0
7911,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C12H24O3,+Na,1.0
7912,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C25H44O6,+Na,2.0
7913,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C9H14O2,+Na,3.0
7914,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C24H38O4,+Na,4.0
7915,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C15H10O4,+H,5.0
7916,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C18H12O5,+H,6.0
7917,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C26H50NO7P,+H,7.0
7918,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C30H52O26,+Na,8.0
7919,2018-06-23_16h39m19s,JLU_Giessen_tagger4,C8H16O,+H,C18H32O16,+Na,9.0
7930,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C20H34O8,+Na,0.0
7931,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C25H44O6,+Na,1.0
7932,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C18H10O6,+H,2.0
7933,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C20H34O8,+H,3.0
7934,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C24H38O4,+H,3.0
7935,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C26H32O9,+H,5.0
7936,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C15H20O2,+Na,6.0
7937,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C12H24O3,+K,6.0
7938,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C24H50NO7P,+Na,7.0
7939,2018-06-23_22h43m54s,JLU_Giessen_tagger0,C20H34O8,+Na,C24H50NO7P,+H,7.0
7940,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C20H34O8,+H,0.0
7941,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C24H38O4,+H,0.0
7942,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C24H50NO7P,+Na,1.0
7943,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C24H50NO7P,+H,1.0
7944,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C15H20O2,+Na,2.0
7945,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C12H24O3,+K,3.0
7946,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C20H34O8,+Na,4.0
7947,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C25H44O6,+Na,5.0
7948,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C26H32O9,+H,6.0
7949,2018-06-23_22h43m54s,JLU_Giessen_tagger1,C20H34O8,+Na,C18H10O6,+H,7.0
7950,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C20H34O8,+Na,0.0
7951,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C25H44O6,+Na,1.0
7952,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C18H10O6,+H,2.0
7953,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C26H32O9,+H,3.0
7954,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C20H34O8,+H,4.0
7955,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C24H38O4,+H,4.0
7956,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C15H20O2,+Na,7.0
7957,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C12H24O3,+K,7.0
7958,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C24H50NO7P,+Na,8.0
7959,2018-06-23_22h43m54s,JLU_Giessen_tagger4,C20H34O8,+Na,C24H50NO7P,+H,9.0
7970,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C11H20O16P2,+Na,
7971,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C42H78O13P2,+Na,
7972,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C54H100O6,+Na,
7973,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C55H100O6,+Na,
7974,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C53H100O6,+Na,
7975,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C26H50NO7P,+H,0.0
7976,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C41H78NO8P,+Na,0.0
7977,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C39H79N2O6P,+H,1.0
7978,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C42H80NO8P,+Na,1.0
7979,2018-06-25_13h04m48s,U_Copenhagen_tagger4,C38H55NO7,+Na,C39H79N2O6P,+H,1.0
7980,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C11H20O16P2,+Na,
7981,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C54H100O6,+Na,
7982,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C55H100O6,+Na,
7983,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C53H100O6,+Na,
7984,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C26H50NO7P,+H,0.0
7985,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C41H78NO8P,+Na,1.0
7986,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C39H79N2O6P,+H,2.0
7987,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C39H79N2O6P,+H,2.0
7988,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C42H80NO8P,+Na,3.0
7989,2018-06-25_13h04m48s,U_Copenhagen_tagger5,C38H55NO7,+Na,C42H78O13P2,+Na,4.0
8000,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C22H22O13,+Na,0.0
8001,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C29H26O16,+Na,0.0
8002,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C28H32O18,+Na,1.0
8003,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C37H66O4,+H,2.0
8004,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C37H66O4,+H,3.0
8005,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C24H42O21,+Na,4.0
8006,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C26H50NO7P,+H,5.0
8007,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C26H50NO7P,+H,5.0
8008,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C26H50NO7P,+H,5.0
8009,2018-06-28_09h17m56s,JLU_Giessen_tagger0,C22H22O13,+Na,C67H76O38,+H,6.0
